 0.00143406]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000571.png,[1. 0. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 0. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],|[0.00268883 0.00287067 0.00149393 0.00268351 0.00113472 0.00458283
 0.00238222]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000181.png,[0. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 0.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 1. 1. 0.],|[0.00129999 0.00102496 0.00487074 0.00206122 0.00099707 0.00277983
 0.00127013]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001165.png,[0. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 0. 1. 1.],[1. 0. 1. 1. 0. 1. 0.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],|[0.00126564 0.00124189 0.00374618 0.00163881 0.00165421 0.00321543
 0.00190002]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000084.png,[1. 0. 0. 1. 1. 1. 0.],[1. 0. 0. 1. 1. 1. 0.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],|[0.00093965 0.00119324 0.00109267 0.00174315 0.00275429 0.00237968
 0.00266116]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000089.png,[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 0. 0. 1. 0.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 0. 1. 0. 0.],[1. 0. 1. 0. 0. 1. 1.],|[0.00065205 0.0029485  0.00175505 0.00146723 0.00202207 0.00071463
 0.00201938]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000670.png,[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[0. 0. 1. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 0. 1.],|[0.00104804 0.00109366 0.0028469  0.00096962 0.00130559 0.00098489
 0.00229088]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000957.png,[1. 0. 0. 1. 1. 1. 0.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],|[0.00137547 0.00161678 0.00261936 0.00154953 0.00300437 0.00423858
 0.00185346]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000702.png,[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 1. 1.],|[0.00104322 0.00082561 0.00168546 0.00292749 0.00111381 0.00331716
 0.00268686]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000765.png,[1. 0. 0. 1. 0. 0. 0.],[1. 0. 0. 1. 0. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 1.],|[0.00178039 0.00151955 0.00061719 0.00381954 0.00196096 0.00128848
 0.00300841]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001174.png,[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[1. 0. 1. 0. 1. 0. 0.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1.],|[0.00184936 0.00122722 0.00164031 0.00255578 0.00155927 0.00402166
 0.00150141]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000558.png,[1. 0. 1. 0. 0. 1. 0.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 0.],[1. 0. 1. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00046042 0.00064929 0.00076594 0.00165797 0.00346367 0.00080674
 0.00078914]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000182.png,[1. 0. 0. 1. 0. 0. 1.],[0. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 1. 0. 0. 0.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 1. 1. 0.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0.],|[0.00258459 0.00230746 0.00095619 0.00208737 0.00114705 0.00404077
 0.00224866]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000771.png,[0. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 0. 1. 0.],[0. 0. 0. 1. 1. 1. 0.],[0. 0. 1. 1. 0. 1. 0.],|[0.00221834 0.00218458 0.00259613 0.00218689 0.0030105  0.00441854
 0.00280537]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001060.png,[0. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 1. 0. 1. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 1. 1.],|[0.00126434 0.00103991 0.00212595 0.00284689 0.00334544 0.00623182
 0.00184741]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001220.png,[0. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 0.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 1. 0. 1. 1. 0. 0.],|[0.00453984 0.00537335 0.0030005  0.00240006 0.0015672  0.00655972
 0.00397267]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001217.png,[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],|[0.00293192 0.0015897  0.00135294 0.00288911 0.00132887 0.00680898
 0.00164623]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000713.png,[0. 0. 0. 1. 0. 1. 0.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 0.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],|[0.00236046 0.00433907 0.00181923 0.00225833 0.00162102 0.00435979
 0.00479845]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000855.png,[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 0. 0.],|[0.00150353 0.00099279 0.00100836 0.00135381 0.00137259 0.00152222
 0.00069172]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000222.png,[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],[0. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 0.],[1. 0. 1. 0. 1. 0. 1.],|[0.00188842 0.00161682 0.00196386 0.00145693 0.00188603 0.00170393
 0.00187207]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000589.png,[1. 0. 1. 1. 1. 0. 0.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 1. 0. 1. 0. 0.],|[0.00198284 0.00092072 0.00156789 0.00122745 0.00185091 0.00248326
 0.0022938 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000809.png,[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 0.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],|[0.00183796 0.00153466 0.00154856 0.00351544 0.00150222 0.0032168
 0.00309149]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000821.png,[0. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],|[0.00158857 0.00061822 0.00067131 0.00070757 0.00028136 0.0017985
 0.00141948]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000427.png,[0. 0. 0. 1. 0. 1. 1.],[0. 0. 1. 1. 0. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 0. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 1. 0. 1. 1.],|[0.00340227 0.00063634 0.00204061 0.00165783 0.00272123 0.00068277
 0.00427368]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000214.png,[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 1. 1. 0. 0.],|[0.0016501  0.00400967 0.00334373 0.0011231  0.00256709 0.00132558
 0.0023599 ]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001238.png,[0. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 1. 0. 1. 0. 0.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 0. 0. 1. 1.],[0. 0. 1. 1. 1. 1. 0.],|[0.003435   0.00296351 0.00232667 0.00211999 0.00614777 0.00445814
 0.00378812]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000127.png,[1. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[0. 0. 0. 1. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0.],[1. 0. 1. 1. 1. 0. 0.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 0. 0. 0.],|[0.00189182 0.00176785 0.0011995  0.00270839 0.00254684 0.00087413
 0.00113065]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000492.png,[0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 0. 0.],[1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 1. 0. 0.],|[0.00082486 0.00339099 0.00161792 0.00203874 0.00046651 0.00130266
 0.00209779]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000704.png,[0. 0. 0. 1. 0. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.0025469  0.00135691 0.00189708 0.00209116 0.00173244 0.00121956
 0.00124236]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001128.png,[1. 0. 0. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 1. 0. 1. 1.],[1. 0. 1. 1. 0. 1. 1.],[0. 0. 1. 1. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 0.],[0. 0. 1. 1. 0. 0. 0.],[1. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 1. 0. 1. 1.],|[0.00048259 0.00123336 0.00159473 0.00047786 0.00065168 0.00307244
 0.00132975]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000611.png,[1. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],|[0.00205137 0.00057297 0.00186881 0.00099258 0.00123692 0.00093465
 0.00102067]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001062.png,[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00098492 0.00237685 0.00069993 0.00186043 0.00313573 0.00087502
 0.00168451]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000654.png,[0. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 0. 0. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 1. 0.],[1. 0. 0. 1. 0. 1. 1.],|[0.00221664 0.00245615 0.00215978 0.00090243 0.00254333 0.00432975
 0.00228141]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001030.png,[1. 0. 1. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 1. 1.],|[0.00120805 0.00071635 0.00082134 0.00095981 0.00119361 0.00140276
 0.00123449]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001183.png,[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],|[0.00487524 0.00316041 0.00126785 0.00373328 0.00115624 0.00356174
 0.00149318]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000590.png,[1. 0. 0. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 0. 0. 0.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 0. 0.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 0.],|[0.00034929 0.00079943 0.00101791 0.00131146 0.00130245 0.00126868
 0.00144389]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001001.png,[0. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 0.],[0. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 0. 1. 1. 0.],[0. 0. 0. 1. 1. 0. 0.],|[0.00086594 0.00264628 0.00083285 0.00075198 0.00245912 0.00241623
 0.00118765]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000176.png,[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 1. 1. 0. 1. 0.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 0. 0. 0.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 0. 1.],|[0.000689   0.00084183 0.00123026 0.00340671 0.00141271 0.00239085
 0.00358091]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000982.png,[0. 0. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 1. 0.],[0. 0. 1. 0. 0. 0. 1.],[1. 0. 1. 1. 1. 1. 0.],|[0.00069108 0.00151803 0.00202166 0.00132813 0.00204956 0.0026298
 0.00134091]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000834.png,[1. 0. 1. 1. 0. 0. 0.],[1. 0. 1. 1. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 0. 1.],[0. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 1. 0. 1. 1.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 1. 0. 1. 1.],|[0.00186977 0.00085707 0.00119102 0.00191185 0.00071985 0.00181981
 0.00128094]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001022.png,[1. 0. 1. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 0. 1. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 1. 1. 0. 1. 0.],[0. 0. 1. 1. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],|[0.00204605 0.00122837 0.00273337 0.00152991 0.0004208  0.00062876
 0.00130074]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001306.png,[0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 1.],[1. 0. 0. 1. 1. 0. 0.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],[0. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],|[0.0008494  0.00046423 0.00038885 0.00047977 0.00063132 0.00059875
 0.00066856]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000602.png,[1. 0. 0. 0. 0. 1. 1.],[1. 0. 1. 0. 0. 0. 1.],[0. 0. 1. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 0. 1. 1.],[0. 0. 1. 0. 1. 1. 0.],|[0.00143503 0.00109473 0.00120056 0.00118365 0.00055976 0.0015887
 0.00121343]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001066.png,[0. 0. 1. 1. 1. 0. 0.],[1. 0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 1. 1.],[1. 0. 0. 0. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 0.],[1. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 0.],|[0.00119953 0.00209276 0.00287299 0.00155309 0.00255954 0.00173169
 0.00146447]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00001236.png,[1. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 1. 0.],[1. 0. 1. 0. 1. 1. 0.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 0. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 1.],[1. 0. 1. 1. 1. 1. 0.],|[0.00176141 0.00184291 0.00200634 0.00201119 0.00257881 0.00124418
 0.00138745]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000447.png,[0. 0. 1. 1. 1. 0. 0.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 1. 0. 1. 1. 1.],[0. 0. 1. 1. 0. 1. 1.],[0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 0.],[0. 0. 0. 1. 1. 1. 1.],[0. 0. 1. 0. 1. 1. 0.],[0. 0. 1. 1. 1. 0. 1.],|[0.00068167 0.00169019 0.00260398 0.00203242 0.000669   0.0034352
 0.00524271]|
/local_home/bodenstse/cholec80_1fps/frames/1/34/00000696.png,[1. 0. 0. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 1. 0. 0. 1.],[1. 0. 1. 1. 1. 0. 1.],[0. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 1. 0. 0. 1.],[0. 0. 1. 1. 1. 1. 0.],[1. 0. 0. 1. 0. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],[1. 0. 0. 1. 1. 0. 1.],|[0.00236563 0.00199034 0.00251683 0.00323567 0.00276762 0.00226379
 0.00428697]|
